Location,Date_Time,Temperature_C,Humidity_pct,Precipitation_mm,Wind_Speed_kmh,Location_encoded,Year,Month,Day,DayOfWeek,Hour,Season,Season_encoded,Comfort_Index
New York,2022-09-29 10:00:00,-0.37097406511749953,0.3266640186983516,-0.5994267865186668,0.9311403048931429,4,2022,9,29,3,10,Fall,0,-0.7835447077894668
Phoenix,2023-12-24 16:00:00,0.9349349098308742,-1.4337839125888912,0.15609244972516956,-0.22638373961756414,6,2023,12,24,6,16,Winter,3,1.5830490710067486
San Antonio,2022-10-11 18:00:00,-0.5882786714932697,0.9773254050908776,0.5944295993790966,0.6686424879965065,7,2022,10,11,1,18,Fall,0,-1.2397847246650124
Philadelphia,2022-09-01 17:00:00,-0.5603977626148813,0.9431556007836498,2.252578286808725,0.9969280866165884,5,2022,9,1,3,17,Fall,0,-1.3223634604775765
Dallas,2023-04-01 06:00:00,-0.9220731849627493,0.10551537282564684,-0.9140249349281391,1.5760855020408457,1,2023,4,1,5,6,Spring,1,-1.217191379269502
Chicago,2020-09-02 15:00:00,1.079823020523328,0.6992172378909651,0.004779732017427653,1.6532549754022907,0,2020,9,2,2,15,Fall,0,-0.4038230311799471
Los Angeles,2021-05-11 14:00:00,0.6975474712332799,0.6086756194423826,-0.9515635859913478,0.5833000683541165,3,2021,5,11,1,14,Spring,1,-0.18260384328542603
San Jose,2023-05-22 23:00:00,0.5997544700759438,-1.3212084435793428,0.18531745462672133,-0.6998786526718724,9,2023,5,22,0,23,Spring,1,1.48064923309273
San Diego,2022-01-16 01:00:00,0.35441321369194595,-0.18588070779995092,0.5744199982175042,0.8421173050974868,8,2022,1,16,6,1,Winter,3,0.02486222497283911
Houston,2022-11-28 22:00:00,1.463117359490383,1.4583337380403063,0.040912955338316535,-0.4679217344819489,2,2022,11,28,0,22,Fall,0,0.1267982658414764
Los Angeles,2021-11-19 02:00:00,-1.4047659485679638,0.6177905343400792,-0.5909739527681235,0.7722088775198629,3,2021,11,19,4,2,Fall,0,-1.545727815935242
San Antonio,2023-04-03 23:00:00,1.247154741262581,-0.4874414548391325,-0.025852120479504918,1.3274423948013256,7,2023,4,3,0,23,Spring,1,0.5863961358443501
San Jose,2021-01-23 11:00:00,-0.04088516733768532,-0.7385993063786221,-0.9796972118850195,1.2727532946686724,9,2021,1,23,5,11,Winter,3,-0.0196257720795815
San Antonio,2021-02-20 12:00:00,0.4915080221480687,0.9178415861402391,5.147853965431888,-0.5160895569977032,7,2021,2,20,5,12,Winter,3,-0.10090114340220516
New York,2020-12-17 12:00:00,-0.19492130780117398,-0.01603189730870887,-0.1392022975404716,-0.7882623531396242,4,2020,12,17,3,12,Winter,3,0.1833178188353095
Dallas,2022-10-20 22:00:00,1.3837378699922234,-0.7215681584633306,-0.8877830576770692,-0.5026217827074343,1,2022,10,20,3,22,Fall,0,1.499958256001984
Los Angeles,2023-10-03 09:00:00,-0.051464939049316545,-0.7367014868793726,-0.9614848321764805,-1.662430525647236,3,2023,10,3,1,9,Fall,0,1.06108425815286
Dallas,2020-07-06 06:00:00,1.3537916470451596,-0.7816496997145314,1.9761132464991715,0.9842930983610735,1,2020,7,6,0,6,Summer,2,0.9690820335211519
Philadelphia,2020-02-03 14:00:00,-1.2717407346286684,1.1530213491357304,1.877201886546613,-0.11419365913895814,5,2020,2,3,0,14,Winter,3,-1.4815134312985083
Los Angeles,2022-10-07 22:00:00,0.3745644567943635,0.3585558882440328,-0.28892405883559696,-0.9295312798630068,3,2022,10,7,4,22,Fall,0,0.3422812700688758
Los Angeles,2021-12-22 16:00:00,0.5760481584614103,-0.874789484742326,0.5006072184045651,-0.5181097402125477,3,2021,12,22,2,16,Winter,3,1.1102062638920365
Phoenix,2020-12-09 13:00:00,0.4790244380920355,-0.6645953960075293,0.18072484012288847,-1.1939515221382595,6,2020,12,9,2,13,Winter,3,1.1655640870580615
Chicago,2020-10-30 15:00:00,-1.452227974009151,0.7687985193203483,-0.9689656042463285,1.3582457446641154,0,2020,10,30,4,15,Fall,0,-1.8896975474979127
Phoenix,2022-01-06 10:00:00,0.4879772981791677,-2.5051745257276714,1.1810000925799569,1.567408692762072,6,2022,1,6,3,10,Winter,3,1.3366743031760258
San Jose,2023-05-01 08:00:00,0.3580100415272468,-0.457291683720213,1.6649063669006123,0.8081859832648336,9,2023,5,1,0,8,Spring,1,0.2150626066526394
Los Angeles,2022-11-30 23:00:00,0.12616466055535028,0.13860138137189892,2.2531872685269865,-1.3469645841224775,3,2022,11,30,2,23,Fall,0,0.4871437481590055
Phoenix,2022-06-12 20:00:00,0.8708913391906989,-0.3924316347859668,-0.3241168118515175,-0.06878241752924895,6,2022,6,12,6,20,Summer,2,0.8123586972089442
Chicago,2022-03-08 01:00:00,1.677755655281907,0.17132009765340897,0.9847320751883323,0.8036991768000774,0,2022,3,8,1,1,Spring,1,0.6184877710012745
San Diego,2020-10-31 18:00:00,0.7787878108555436,1.1209434157838587,-0.7242330590100745,-1.1820873019419258,8,2020,10,31,5,18,Fall,0,0.19068747716223358
Dallas,2023-10-12 10:00:00,0.08401283217872041,-0.8666414796266291,1.1193434814796093,1.5869155903826404,1,2023,10,12,3,10,Fall,0,0.0231039836985897
Dallas,2021-06-13 17:00:00,-0.8918074085465573,-1.0433201291208631,-0.5981180764340897,0.83675721483834,1,2021,6,13,6,17,Summer,2,-0.18200064724521126
Los Angeles,2022-02-21 19:00:00,1.2403632330285068,-0.663278452006948,-0.7907276849873645,-1.434344659102773,3,2022,2,21,0,19,Winter,3,1.7199991839549227
New York,2023-12-22 08:00:00,0.11007797009020857,-1.0814535873900712,-0.5338591403128532,-1.692744246238536,4,2023,12,22,4,8,Winter,3,1.3940499106002524
Chicago,2020-02-11 23:00:00,0.031247206145311818,0.16396528983170314,2.2763114723686124,-0.5465345659876046,0,2020,2,11,1,23,Winter,3,0.1158231407143011
Phoenix,2020-07-30 20:00:00,0.4559666515165911,-0.5751065354719137,-0.8143464518153039,0.9309402167504189,6,2020,7,30,3,20,Summer,2,0.30566418950934304
Houston,2021-09-11 03:00:00,0.20264186061960143,0.8025837186687387,-0.039000770803695836,-1.5664488314247749,2,2021,9,11,5,3,Fall,0,0.18621776363645648
Los Angeles,2022-09-19 13:00:00,-0.16102096091083318,1.4292900987402501,2.44868363171058,0.8579165619013469,3,2022,9,19,0,13,Fall,0,-1.3404834757523039
Chicago,2022-06-11 19:00:00,1.3692671403851717,0.5797525455367099,-0.41673632070691186,-0.7815817671312981,0,2022,6,11,5,19,Summer,2,0.753483492573694
Houston,2021-08-18 08:00:00,-0.0020562176487618363,0.2675357362942142,0.9119431348067506,0.09115499784449041,2,2021,8,18,2,8,Summer,2,-0.20797198079818902
Houston,2021-07-06 13:00:00,-0.4332067530576888,1.9490703503603826,2.282911891857003,-1.616181279698432,2,2021,7,6,1,13,Summer,2,-0.9256381213433817
Phoenix,2021-11-11 15:00:00,0.4944963590355267,-0.37441829488626155,2.3182845425522625,0.8938811437139343,6,2021,11,11,3,15,Fall,0,0.2132898759655286
Phoenix,2020-08-22 10:00:00,1.5266502669109059,-2.211138798919505,-0.7657857368285709,-1.6167606907018839,6,2020,8,22,5,10,Summer,2,2.963325825958373
Dallas,2021-12-16 15:00:00,-0.45613433368991435,-0.3417292544245551,0.9837438663156501,-0.09418871966946629,1,2021,12,16,3,15,Winter,3,-0.023487095574710997
San Diego,2022-06-17 11:00:00,0.4383578111720117,0.8528912702289884,0.46224594170566685,1.1855626123838352,8,2022,6,17,4,11,Summer,2,-0.7224658255885524
Houston,2021-12-23 15:00:00,-0.17130525718449596,0.6890373481128984,1.412467978255524,1.6082554104161404,2,2021,12,23,3,15,Winter,3,-1.1465847866347068
Houston,2020-01-22 22:00:00,-0.9960528177141281,0.31801767613377513,0.14707268041973592,-0.2419562343843167,2,2020,1,22,2,22,Winter,3,-0.725669718238304
Philadelphia,2021-01-18 16:00:00,-0.29461660026056885,-0.9497705667134496,0.044766651998320424,-0.6014572745365252,5,2021,1,18,0,16,Winter,3,0.6564924936125436
Los Angeles,2021-12-07 23:00:00,-0.004074973638931251,-1.3865658430326544,-0.9294409603274248,-0.37218730255831955,3,2021,12,7,1,23,Winter,3,1.03167074406148
Philadelphia,2022-12-25 07:00:00,-2.1897372238174797,0.5027259533573564,0.40377734616835315,1.557066415456728,5,2022,12,25,6,7,Winter,3,-2.2430123526753762
Dallas,2023-06-07 15:00:00,0.7247688444853674,-0.9934000405661535,-0.896339907065824,0.24228535172341603,1,2023,6,7,2,15,Summer,2,0.9959557306914614
Philadelphia,2023-05-25 21:00:00,0.6281114363988234,-0.8047894471255217,-0.5816721547039421,0.9479908806568058,5,2023,5,25,3,21,Spring,1,0.5531870897407325
Los Angeles,2020-09-22 08:00:00,0.11892070697802903,-1.3233831841789532,-0.9228407423424917,-0.356930717972497,3,2020,9,22,1,8,Fall,0,1.060484219199565
Los Angeles,2021-10-08 21:00:00,-0.14981165653426692,0.2408828347646729,0.1594917478443721,1.0333434846679166,3,2021,10,8,4,21,Fall,0,-0.6305910102045067
Los Angeles,2020-01-05 09:00:00,1.136560241242193,-1.3281168228471618,1.7345314397579816,-1.544994409593515,3,2020,1,5,6,9,Winter,3,2.127166781954228
Dallas,2022-11-19 19:00:00,0.7090967245301949,1.1291647311505264,0.24169898488467456,1.0372745732576418,1,2022,11,19,5,19,Fall,0,-0.6802715460704389
San Antonio,2023-10-16 10:00:00,-0.1253740488678587,0.9720426177141466,-0.4051469629135174,0.49258215893361873,7,2023,10,16,0,10,Fall,0,-0.887661955876753
Dallas,2023-05-16 01:00:00,0.7353759903151244,-0.13656851104507173,0.2797990401332939,0.3193450922709937,1,2023,5,16,1,1,Spring,1,0.42009561870365614
Dallas,2021-07-21 04:00:00,-1.8477929022808055,-0.044132053000497176,0.352757398716208,1.2787251101835186,1,2021,7,21,2,4,Summer,2,-1.5769964766281899
Phoenix,2020-07-18 14:00:00,1.6555960970600716,-2.756508715522379,-0.8287914699257373,-1.652142168566833,6,2020,7,18,5,14,Summer,2,3.4078739627872494
Chicago,2020-01-28 13:00:00,0.2778600191134141,0.023476042465815514,-0.9196517986876293,-0.3351014526453088,0,2020,1,28,1,13,Winter,3,0.27921351078935325
Philadelphia,2023-10-12 00:00:00,-2.3008529357807097,1.039827481279256,-0.81381653845807,1.5850738811909009,5,2023,10,12,3,0,Fall,0,-2.6685652976142658
San Jose,2020-02-09 20:00:00,0.15172930887237665,0.7321425784338373,0.4484497845261952,0.014766631318179834,9,2020,2,9,6,20,Winter,3,-0.3857681831889213
Los Angeles,2021-09-28 18:00:00,0.9091083137856406,0.27347909934330444,-0.4297386961781913,0.7738995686163571,3,2021,9,28,1,18,Fall,0,0.09289214539848405
Houston,2023-01-28 06:00:00,-0.11214846603367111,0.6509650116785438,-0.11129659480659909,1.4183181424604794,2,2023,1,28,5,6,Winter,3,-1.0153264689562091
Chicago,2023-10-19 09:00:00,0.6668903553559121,0.42829862165740845,0.31022669398975117,-1.2708530895855386,0,2023,10,19,3,9,Fall,0,0.602755743111595
San Diego,2023-01-18 11:00:00,0.4718133312475901,0.02055151267864513,-0.7216644292761337,1.2749955254692815,8,2023,1,18,2,11,Winter,3,-0.19719499048037076
San Diego,2020-06-07 22:00:00,0.09153330873523004,-0.9418710293996118,-0.5106216686633965,1.6148029268573942,8,2020,6,7,6,22,Summer,2,0.06598913620805424
Los Angeles,2021-07-27 08:00:00,-0.017374029236638982,1.4185523038886492,-0.40247009213861507,-0.9109995508822054,3,2021,7,27,1,8,Summer,2,-0.5896497886512224
Chicago,2023-10-23 13:00:00,0.11357489547613651,-0.9236209892389671,-0.27434868272459284,-0.56330405824265,0,2023,10,23,0,13,Fall,0,0.8753671090087912
Dallas,2020-09-18 12:00:00,0.42509301297803465,0.6484952939845898,-0.8223972610273016,-1.1466864921319149,1,2020,9,18,4,12,Fall,0,0.2663520889758438
Dallas,2020-09-11 20:00:00,-1.6772250737773766,0.1412636540134292,0.5106164434849183,0.7054573477801647,1,2020,9,11,4,20,Fall,0,-1.3798091698506885
San Diego,2022-01-10 14:00:00,0.08422889588799766,-1.0929417356796645,-0.6914412668965357,-1.527375651022713,8,2022,1,10,0,14,Winter,3,1.3243268391803158
Phoenix,2022-12-03 11:00:00,1.0996499761498932,-2.732985843426784,0.012411322937132402,-0.9500881062687717,6,2022,12,3,5,11,Winter,3,2.7919488558634407
Phoenix,2023-03-29 12:00:00,2.2006275366704484,-1.721006335766649,-0.35373059332967866,0.6385794844524976,6,2023,3,29,2,12,Spring,1,2.2228865120302292
Los Angeles,2022-09-21 01:00:00,0.7487503091151652,1.4281448045967762,-0.14073207511245225,-0.8484053103273286,3,2022,9,21,2,1,Fall,0,-0.1499859187372598
Los Angeles,2021-01-14 14:00:00,-0.2667155063545171,-1.3328375541941597,-0.6380020936851368,0.7030298083425058,3,2021,1,14,3,14,Winter,3,0.4374306421572878
San Jose,2021-12-20 19:00:00,0.17217235756528573,0.550878921454956,2.4823140359737916,-1.4005834857280945,9,2021,12,20,0,19,Winter,3,0.2687361719224537
San Diego,2022-08-24 12:00:00,0.9349102622703557,-0.901981354480001,0.16967331293443355,1.162597284559076,8,2022,8,24,2,12,Summer,2,0.7242672712855053
San Jose,2022-07-25 09:00:00,-0.4122463088881891,-1.3693069954678636,-0.7257327705682568,1.1376682452146416,9,2022,7,25,0,9,Summer,2,0.2107261059613753
San Diego,2023-05-04 03:00:00,0.39424141775080523,1.2688311833906742,-0.09092749170576367,1.516517559900433,8,2023,5,4,3,3,Spring,1,-1.1410269549873782
Phoenix,2021-07-11 12:00:00,0.5727978168928672,-1.1946261395896993,-0.5777735024491342,-1.1753822958375113,6,2021,7,11,6,12,Summer,2,1.5586575242659577
Philadelphia,2020-08-25 16:00:00,-0.5879235337888492,-0.5754618922303198,-0.8893083718322956,0.516463677219299,5,2020,8,25,1,16,Summer,2,-0.17955358203807004
Philadelphia,2023-04-30 05:00:00,-0.03095907336477607,1.2893148990908008,-0.4305237987903592,1.380474955618091,5,2023,4,30,6,5,Spring,1,-1.3641562739288196
Dallas,2022-11-25 10:00:00,-0.5725230226634483,-0.5515042900053585,0.037809517331874896,-0.5929992745046132,1,2022,11,25,4,10,Fall,0,0.22579867508302734
New York,2023-03-01 03:00:00,0.7333481214043209,0.3646890015913779,-0.17948354950434778,-0.4137713655456074,4,2023,3,1,2,3,Spring,1,0.3667374408377952
Dallas,2022-01-12 16:00:00,-0.9015367505630767,-0.7552562527720365,-0.9286370224983099,0.3543718285873993,1,2022,1,12,2,16,Winter,3,-0.19526003049303825
San Jose,2022-11-30 01:00:00,-1.606245596673684,-0.06371268334222552,-0.5289128576922005,1.2494529005133537,9,2022,11,30,2,1,Fall,0,-1.405594635238305
Los Angeles,2023-01-10 03:00:00,-0.5871365230901257,0.27786143005147856,-0.24527199536534885,0.3697206459809892,3,2023,1,10,1,3,Winter,3,-0.6761691338940922
San Antonio,2021-11-04 21:00:00,-1.9382506535757615,0.6817101334239944,2.093382727505964,-1.6611952911557903,7,2021,11,4,3,21,Fall,0,-1.0113300079562368
San Antonio,2020-07-03 15:00:00,0.5384066823628371,-0.7077938973934449,1.6007601711532093,-1.516421439176199,7,2020,7,3,4,15,Summer,2,1.3494188180944742
Phoenix,2020-09-07 12:00:00,1.018450768429038,-1.0770392300548752,-0.2674642426693673,0.5839150890246753,6,2020,9,7,0,12,Fall,0,1.103143229613801
Chicago,2021-05-27 01:00:00,-0.8648264554632789,-1.063765027092196,-0.8053986976492792,0.6218758014511714,0,2021,5,27,3,1,Spring,1,-0.07258572132394012
San Jose,2023-05-23 22:00:00,-1.8779011334436184,0.1168234188980574,0.22430748802238645,-1.355891583413124,9,2023,5,23,1,22,Spring,1,-0.7224990344889677
San Jose,2020-12-25 20:00:00,1.196100538007168,0.19019545357958612,-0.960113265444376,0.45667243229196197,9,2020,12,25,4,20,Winter,3,0.44006888412246414
San Antonio,2022-09-13 05:00:00,-0.32075770002516285,0.08758306854815101,-0.10839167498493658,1.0097757410478136,7,2022,9,13,1,5,Fall,0,-0.6274374509858975
San Jose,2021-03-18 09:00:00,0.5186510761841746,0.833417189694144,-0.19486881258794145,-0.8435131891500096,9,2021,3,18,3,9,Spring,1,0.09169617699204324
Houston,2020-10-28 03:00:00,-0.19570818217120067,1.517347497302817,0.645916913233941,0.9164817998922647,2,2020,10,28,2,3,Fall,0,-1.4403508079868614
San Jose,2020-05-06 16:00:00,-1.4198383824503038,-0.7319360270685327,1.0203686450498775,-0.09528375386462609,9,2020,5,6,2,16,Spring,1,-0.3609327730615099
Phoenix,2021-05-02 07:00:00,0.5804510147030446,-1.970156442285589,-0.7438683940014423,-1.0138564407671247,6,2021,5,2,6,7,Spring,1,2.0046805711135263
San Jose,2021-01-16 16:00:00,1.2600469738949538,0.03369300243689501,3.3794333953981925,-1.2540729968738098,9,2021,1,16,5,16,Winter,3,1.214743025429805
Phoenix,2023-04-01 18:00:00,-0.6020781598475415,-1.5882800587189632,-0.4169370742750054,0.7713481170695942,6,2023,4,1,5,18,Spring,1,0.37186003018522934
San Antonio,2023-05-08 19:00:00,0.15833891901548539,-0.43335724271912796,1.34366502876605,0.9370315916511468,7,2023,5,8,0,19,Spring,1,0.029562911721701966
Houston,2020-11-22 19:00:00,1.3059623330307613,0.46442459403590697,-0.6155469070095577,-0.9433540325896749,2,2020,11,22,6,19,Fall,0,0.8492494054501175
Dallas,2020-10-06 08:00:00,0.2648729255800139,-1.2158610396402296,0.012868246739557556,-0.7901205868806438,1,2020,10,6,1,8,Fall,0,1.2409874885977188
San Diego,2020-12-10 02:00:00,0.8683590319169598,0.13964142082679476,-0.6141307768248343,-0.5770849780136487,8,2020,12,10,3,2,Winter,3,0.655410567823554
Philadelphia,2020-08-06 17:00:00,1.4795358613313057,-0.05870209131491672,-0.9425552613816911,0.21263925781399506,5,2020,8,6,3,17,Summer,2,0.864964382534143
Houston,2021-03-14 14:00:00,0.49729649174416846,1.7004905925984106,-0.8182837346390911,-0.3136909710333151,2,2021,3,14,6,14,Spring,1,-0.6782443119770842
Dallas,2020-05-08 11:00:00,1.1101862085993188,0.9080834717417756,1.6027161405740724,-0.915850216915617,1,2020,5,8,4,11,Spring,1,0.4324412327149733
Chicago,2023-05-05 21:00:00,-1.4944338665517398,1.4848963198492238,1.6003023391006554,0.1356982053961454,0,2023,5,5,4,21,Spring,1,-1.925020047928123
Dallas,2021-11-25 13:00:00,2.145749576671019,-1.1596743173902366,0.39647668803563196,-1.284127507335716,1,2021,11,25,3,13,Fall,0,2.539462702057389
Philadelphia,2021-02-08 19:00:00,0.16179716949854217,0.6542550657937247,-0.9676292229624984,-0.6799737547474419,5,2021,2,8,0,19,Winter,3,-0.0716432676854791
Los Angeles,2022-02-22 00:00:00,-0.8631779706217931,-0.2584271452014517,-0.4143991256258164,0.3445413513895657,3,2022,2,22,1,0,Winter,3,-0.4892348680707979
San Antonio,2022-10-31 21:00:00,0.2799204091087498,1.2709219239680094,-0.3205288742599756,1.6931423247139612,7,2022,10,31,0,21,Fall,0,-1.277868850576982
Phoenix,2022-10-31 03:00:00,0.8541631477580457,-1.7700583909690768,1.0890152095596728,1.2657197234209359,6,2022,10,31,0,3,Fall,0,1.197636405704495
Philadelphia,2023-04-02 07:00:00,-0.3452175279955487,-0.8000091237933569,0.6952108607574533,-0.6131586995814456,5,2023,4,2,6,7,Spring,1,0.5330577202841912
Chicago,2020-10-07 01:00:00,-0.6905225798253491,1.3819641291479594,-0.15735039959438957,1.4884663452485534,0,2020,10,7,2,1,Fall,0,-1.8679120849686142
Los Angeles,2021-01-09 08:00:00,-0.06439417702331672,-0.017281602015303446,-0.6296303086581839,0.36443682097483837,3,2021,1,9,5,8,Winter,3,-0.16339645263725788
New York,2022-12-07 05:00:00,0.05219588778681763,0.9951785286754423,0.08791643696328001,-1.304625568978615,4,2022,12,7,2,5,Winter,3,-0.12746019637017603
Phoenix,2021-12-23 19:00:00,0.6914499820838887,-2.488630227861843,2.2796273329559793,0.16866693089308088,6,2021,12,23,3,19,Winter,3,1.9692380432737022
Houston,2021-06-12 05:00:00,-1.6405917366622678,0.8916768768003925,-0.17719649971685267,-1.0634648615616324,2,2021,6,12,5,5,Summer,2,-1.18643455804584
Dallas,2023-01-10 06:00:00,1.0508810889172038,0.6141207935356361,3.091007586640429,-0.9002206229005666,1,2023,1,10,1,6,Winter,3,0.5803260795248489
Chicago,2020-08-15 00:00:00,-0.9738121686477623,-0.9001762715535111,0.16641553930898503,0.4046669148158801,0,2020,8,15,5,0,Summer,2,-0.1644989253223092
Houston,2023-12-04 14:00:00,0.9458376116227268,0.5457222150901923,-0.7407616441001665,-0.9635152568955984,2,2023,12,4,0,14,Winter,3,0.5836885930554737
Houston,2023-10-14 19:00:00,-2.565079377416744,0.3301475322472433,1.1620058615991025,-0.17486863729145605,2,2023,10,14,5,19,Fall,0,-1.7190536896113655
Chicago,2023-07-25 14:00:00,0.7190743461609107,0.11782238910003591,-0.3504000779322542,-1.1147664278690885,0,2023,7,25,1,14,Summer,2,0.777491079778736
Philadelphia,2020-06-03 20:00:00,-0.27414262860564276,-0.01145675032864805,-0.9849958962679015,-0.8291572782443005,5,2020,6,3,2,20,Summer,2,0.1470205605670779
San Jose,2022-09-27 22:00:00,-0.4229105810378493,-1.0191981215727257,-0.2416218892321588,-0.982805062705998,9,2022,9,27,1,22,Fall,0,0.7642237953543535
Phoenix,2022-10-31 01:00:00,-0.19756761180633625,-2.695163190710316,-0.9609236654533329,-0.4448070007218182,6,2022,10,31,0,1,Fall,0,1.7858903612966606
New York,2020-07-18 19:00:00,0.2849186678514373,0.4708347040287226,-0.31582861582604743,-0.8077826936205238,4,2020,7,18,5,19,Summer,2,0.16968049558819875
Phoenix,2022-10-11 09:00:00,1.3902314095819193,-0.5110562365490937,-0.05678150043381333,1.2364739335611554,6,2022,10,11,1,9,Fall,0,0.7229927052500893
San Jose,2023-07-11 23:00:00,-1.5189006087175434,0.8830634981650639,-0.6271923734547339,0.6460428374884751,9,2023,7,11,1,23,Summer,2,-1.7402733522128548
